Free Agent Pitchers  Season   Projections Standard Categories
Avail,Player,INNs,APP,GS,QS,CG,W,L,S,BS,HD,K,BB,H,ERA,WHIP,Rank,
W ,Brandon Williamson SP | CIN,50,25,13,4,0,4,4,0,0,1,46,17,44,4.14,1.22,447
W ,DL Hall RP | MIL,59,25,13,3,0,3,3,0,0,0,45,25,44,3.81,1.17,448
W ,"Kyle Hart SP,RP | SD",50,25,13,4,0,5,4,0,0,1,43,14,41,5.40,1.10,449
W ,Matt Waldron SP | SD ,49,23,12,4,0,5,4,0,0,1,40,15,45,4.59,1.22,450
W ,Spencer Bivens RP | SF ,71,51,0,0,0,3,3,1,0,7,52,20,70,3.80,1.27,451
W ,Huascar Brazoban RP | NYM,67,57,0,0,0,2,2,1,0,14,65,31,56,3.76,1.30,453
W ,"Ryan Gusto SP,RP | MIA",55,25,13,3,0,6,5,0,0,0,51,18,56,5.24,1.35,454
W ,Caleb Thielbar RP | CHC,42,63,0,0,0,2,2,1,0,20,48,15,36,3.64,1.21,455
W ,"Janson Junk SP,RP | MIA ",62,25,13,5,0,4,5,0,0,0,43,8,65,4.50,1.18,456
W ,"Charlie Morton SP,RP | ATL",53,25,13,5,0,5,4,0,0,1,50,22,49,4.75,1.34,457
W ,Porter Hodge RP | CHC ,42,48,0,0,0,2,1,4,1,14,49,21,32,4.50,1.26,458
W ,Martin Perez SP | ATL ,52,25,13,5,0,3,4,0,0,1,37,18,44,3.63,1.19,459
W ,Sauryn Lao RP | WAS,68,61,0,0,0,6,3,1,0,8,71,21,83,5.03,1.53,461
W ,Jose Quintana SP | COL,143,26,26,10,0,7,11,0,0,0,100,44,156,4.97,1.40,462
W ,Sam Hentges RP | SF ,39,56,0,0,0,1,1,1,0,20,53,10,36,3.69,1.18,463
W ,Michael Lorenzen SP | COL,149,27,27,10,0,5,13,0,0,0,123,48,160,4.95,1.40,464
W ,Bryce Elder SP | ATL ,50,25,13,6,0,5,5,0,0,1,38,15,49,4.86,1.28,466
W ,Ian Hamilton RP | ATL,60,66,0,0,0,2,1,1,0,12,68,31,50,4.35,1.35,468
W ,Alan Rangel RP | PHI,40,22,9,3,0,3,3,0,0,1,35,15,36,3.60,1.27,469
W ,Jonathan Bowlan RP | PHI,57,50,0,0,0,2,2,1,0,6,61,24,51,4.26,1.32,470
W ,River Ryan SP | LAD ,32,19,6,2,0,3,2,0,0,0,29,12,28,3.38,1.25,471
W ,Angel Zerpa RP | MIL,59,79,0,0,0,4,1,1,0,16,57,22,66,4.27,1.49,472
W ,Graham Ashcraft RP | CIN ,49,25,13,3,0,5,5,0,0,2,43,18,54,4.41,1.47,473
W ,Wade Miley SP | CIN ,50,25,13,4,0,4,5,0,0,1,41,19,47,4.50,1.32,474
W ,Brock Burke RP | CIN,50,61,0,0,0,3,1,1,0,12,49,18,52,4.14,1.40,475
W ,Cristian Mena RP | ARI ,41,22,9,3,0,3,3,0,0,1,42,17,37,4.17,1.32,476
W ,Hunter Dobbins SP | STL ,52,25,13,4,0,3,4,0,0,1,42,16,51,4.15,1.29,477
W ,Thomas Hatch RP | ARI ,75,42,0,0,0,6,5,1,0,8,58,32,79,5.04,1.48,478
W ,Ryne Stanek RP | STL,60,79,0,0,0,4,1,2,0,19,75,33,59,5.40,1.53,479
W ,Andrew Nardi RP | MIA ,37,51,0,0,0,2,1,1,0,14,59,14,35,5.35,1.32,480
W ,Griffin Canning SP | SD ,43,20,10,2,0,3,4,0,0,1,33,16,38,4.19,1.26,481
W ,Ben Casparius RP | LAD,32,17,5,1,0,3,2,0,0,1,29,9,31,4.22,1.25,482
W ,Bradgley Rodriguez RP | SD,23,25,0,0,0,2,1,0,0,3,23,8,18,3.13,1.13,483
W ,PJ Poulin RP | WAS,59,79,0,0,0,5,3,1,0,16,82,40,70,4.58,1.86,484
W ,Walker Buehler SP | SD ,53,25,13,3,0,4,5,0,0,1,37,22,51,4.42,1.38,485
W ,A.J. Puk RP | ARI ,29,32,0,0,0,1,2,0,0,9,40,12,24,3.41,1.24,486
W ,Justin Lawrence RP | PIT,54,55,0,0,0,3,2,1,0,11,52,28,52,4.33,1.48,487
W ,Shane Drohan SP | MIL ,27,17,4,2,0,2,2,0,0,0,24,9,23,3.67,1.19,488
W ,Coleman Crow SP | MIL ,27,17,4,2,0,2,2,0,0,0,24,9,23,3.67,1.19,488
W ,Andrew Alvarez SP | WAS,37,20,8,2,0,2,3,0,0,1,37,15,35,3.89,1.35,490
W ,Luis Garcia RP | NYM,46,53,0,0,0,2,2,1,0,13,42,19,47,3.91,1.43,491
W ,Ryan Thompson RP | ARI ,58,71,0,0,0,2,2,1,0,30,56,18,67,4.19,1.47,492
W ,Jake Irvin SP | WAS ,52,25,13,5,0,4,6,0,0,1,40,17,53,5.19,1.35,493
W ,Juan Mejia RP | COL,78,75,0,0,0,1,1,0,0,18,105,38,78,4.85,1.49,494
W ,Yohan Ramirez RP | PIT,56,52,0,0,0,2,4,1,0,6,69,23,54,5.46,1.38,495
W ,Jimmy Herget RP | COL,35,19,6,2,0,1,3,0,0,0,42,13,38,3.09,1.46,496
W ,Kevin Herget RP | NYM ,34,23,0,0,0,1,1,0,0,3,23,12,29,2.91,1.21,497
W ,Dylan Dodd RP | ATL,27,24,0,0,0,1,0,0,0,3,24,4,23,4.00,1.00,498
W ,Hoby Milner RP | CHC,50,61,0,0,0,2,2,1,0,13,47,15,53,4.68,1.36,499
W ,Blade Tidwell SP | SF ,42,22,9,3,0,3,3,0,0,1,35,16,41,4.71,1.36,500
